_id,title,publish_time,content
t3618841,4月30日湖北新增无症状感染者19例，转确诊0例,2020-05-01 08:47,"2020年4月30日0—24时，湖北省新增新冠肺炎确诊病例0例，无境外输入病例。
截至2020年4月30日24时，全省现有确诊病例0例，现有疑似病例0例。
全省累计报告新冠肺炎确诊病例68128例，其中：武汉市50333例、孝感市3518例、黄冈市2907例、荆州市1580例、鄂州市1394例、随州市1307例、襄阳市1175例、黄石市1015例、宜昌市931例、荆门市928例、咸宁市836例、十堰市672例、仙桃市575例、天门市496例、恩施州252例、潜江市198例、神农架林区11例。
全省累计治愈出院63616例，其中：武汉市46464例、孝感市3389例、黄冈市2782例、荆州市1528例、鄂州市1335例、随州市1262例、襄阳市1135例、黄石市976例、宜昌市894例、荆门市887例、咸宁市821例、十堰市664例、仙桃市553例、天门市481例、恩施州245例、潜江市189例、神农架林区11例。
全省累计病亡4512例，其中：武汉市3869例、孝感市129例、黄冈市125例、鄂州市59例、荆州市52例、随州市45例、荆门市41例、襄阳市40例、黄石市39例、宜昌市37例、仙桃市22例、咸宁市15例、天门市15例、潜江市9例、十堰市8例、恩施州7例、神农架林区0例。
全省累计追踪密切接触者282482人，尚在接受医学观察1434人。
4月30日，全省新增无症状感染者19例，转确诊0例，解除隔离11例，尚在医学观察的无症状感染者631例。
（来源：湖北省卫健委）
海报：张莉
【编辑：符樱】"
t3618837,中国工程院院士张伯礼：中国在新冠肺炎诊断和死亡人数统计上全程透明,2020-05-01 08:43,"美国政客多次质疑中方隐瞒疫情规模、瞒报确诊总数和死亡人数。近日，中央指导组专家组成员、中国工程院院士、天津中医药大学校长张伯礼在接受记者采访时回应，“中国在新冠肺炎确诊和死亡人数统计上始终保持透明,可以说每一个病例从诊断到治疗的全过程都是清晰的”。
截至2020年4月24日24时，武汉市统计的新冠肺炎累计确诊病例为50333例，死亡病例3869例。“疫情暴发以来，中国第一时间向国际社会公布和分享了新冠病毒基因序列，毫无保留同世卫组织和国际社会分享防控、治疗经验，这些工作得到了世卫组织的高度赞扬。”张伯礼说，我国始终把人民生命健康放在第一位，不放弃每一个生命，在科学精准救治上下功夫，才确保了疫情最严重的武汉市新冠肺炎患者救治率高、病亡率低。
“此次新冠肺炎症状不典型，识别传染源很困难，但传播力非常强。为此，国家提出‘四早’——早发现、早报告、早隔离、早治疗，降低感染率、提高收治率。”张伯礼介绍。面对疫情暴发之初的医疗资源紧张问题，国家调集4.2万余名医务人员支援，利用武汉的体育馆、会展中心等场馆设施迅速建设16家方舱医院。疫情高峰时，加上85家定点医院，总床位达到6万张，确保短时间内弥补医疗资源供需之间的差距。同时，我们在武汉执行严格隔离措施，加上普遍服用中药，有效切断了传染源、阻断疫情蔓延。
重症患者的救治关系着病亡率的高低，我国集中最优势资源救治重症患者。国家卫生健康委在第一时间调集了委属委管医院及各省高水平医疗队到重症定点医院，整建制接管武汉重点医院病区，并要求将医院的呼吸机、监护仪、ECMO等现有抢救设备带到武汉。在全国4.2万余名援鄂医务人员中，有90多支医疗队、1万余名高水平骨干医护力量支援重症患者集中收治医院，占全国重症医护力量的十分之一。众多举措使武汉患者病亡率不断下降。
“中国救治举措的另一大亮点就是中西药并重、中西医结合治疗。”张伯礼说，中医药在新冠肺炎患者救治早期症状缓解、阻止重症转危、缩短病毒转阴时间以及后期康复等方面都发挥了重要作用。张伯礼带队接管的江夏方舱医院，通过中医药为主的中西医综合治疗，564名患者均没有转为重症。在向其他方舱医院推广经验后，1万多名患者普遍使用中药，各个方舱医院的转重率基本在2%至5%左右。“虽然没有找到特效药，但是我国推出的‘三药三方’(金花清感颗粒、连花清瘟胶囊、血必净注射液、清肺排毒汤、化湿败毒方、宣肺败毒方)在新冠肺炎的治疗中起到了非常好的作用。”
（来源：经济日报）
【编辑：符樱】"
t3618836,今年的“五一”有啥不一样？三个关键词带你看！,2020-05-01 08:39,"今年的“五一
”
很特别，时间变成了5天。疫情防控形势好转，气候宜人，时间又长，不少人打算趁此机会走出家门，去呼吸新鲜空气。“复苏”就成了第一个关键词。
不一样的
“五一
”
丨关键词一：“复苏”
交通客流复苏：预计发送旅客1.17亿人次
从交通情况来看，交通运输部30日介绍，预计“五一”期间，全国营业性客运量将会环比前期明显增长，预计共发送旅客超过1.17亿人次。为了应对节日客流，多地铁路恢复开行因疫情停运的旅客列车，提高运能，在防控疫情的同时，确保人们顺利出行。
交通运输部新闻发言人 吴春耕：“五一”大家返乡探亲、省内中途、短途旅游出行的需求量，应该是呈现一个比较旺盛的态势。
景区旅游复苏：故宫明起恢复开放 “五一”门票已售罄
景区预订情况也能看出复苏的迹象。昨晚9点，闭馆三个月的故宫发布公告，自5月1日起有序开放，实行预约错峰参观，每日限流5000人。
就在通告发出不到两小时，首日的5000张门票便已售罄。而一夜之后，今早8点左右，五天的2.5万张门票全部售罄。
不一样的
“五一
”
丨关键词二：“预约”
无预约，不出游。游览需要提前预约购买门票，否则说走就走，到了目的地可能只能在门口干瞪眼。这个“五一
”
，第二个关键词就是“预约”。
据不完全统计，目前全国近70%的旅游景区已经有序开放，而由于现在仍是疫情防控阶段，大多数景区都要求游客提前预约，分时游览。
黄山景区：每日限15000人 需提前一天实名预约
在安徽黄山风景区，“五一
”
的开园时间由原来的6点提前至5点，每日限量15000人，并将限量人数细化、分配到景区南北两个大门和六个时间段，杜绝游客聚集。游客须提前一天通过皖事通APP实名预约，预约成功后再到黄山旅游官方平台实名制购票。
黄山智慧旅游有限公司技术部负责人 张恒：当天不能预约当天门票，未预约游客就不能进入景区，景区也不再提供现场的购票服务。
泰山景区：精准预约服务 严格限流措施
山东泰山景区精准预约服务，通过官网、公众号等多种方式，提前向社会公布预约购票信息，让游客看到门票的可预订数量，精确选择进山时间。
文化和旅游部：没预约上 千万不要自行前往
今天（30日）下午，文化和旅游部部长在国新办发布会上也再次提醒大家，培养预约参观的习惯。
文化和旅游部部长 雒树刚：没有预约上的游客，千万不要自行前往，一方面给景区的管理会带来不便，另外也给自己出游带来不便。
不一样的
“五一
”
丨关键词三：安全
此外，这个“五一
”
还有一个关键词，就是安全。各大景区、酒店等场所为了保证游客的安全，准备了必要的防控举措。而大家在放松心情的同时，必要的个人防护仍不能松。
陕西兵马俑：消杀 通风 多措并举保游客安全
在陕西，秦始皇帝陵博物院每天开馆前，会进行全面的消杀，同时在入口处准备了隔离室，万一有问题第一时间保证游客的安全。游览线路实行单循环线路，并将场馆门窗打开，保持通风。
安徽游客 梁先生：到了兵马俑之后，感觉这边的疫情防控做的蛮到位，每隔一米五会有一个线，让大家注意间隔距离。
海南：紧抓疫情防控与安全工作 让游客玩得安心
在海南，旅游企业、涉海单位紧抓疫情防控、旅游交通安全监管等工作，让游客玩得安心。
海南三亚大小洞天景区市场营销部 副经理 李虎虎：加强巡逻避免游客扎堆聚集，同时公共区域每天也会进行消毒消杀的工作。
海南三亚海事局指挥中心 副主任 程诚：我们严格落实24小时值班，加强海上交通管控。
景区在发力，游客自身防控意识也不能松懈。
中国工程院副院长 中国医学科学院院长 王辰：第一口罩还要戴上。第二是洗手，如果没有条件洗手，可以用消毒剂；保持距离，一定不要人群太密集。
中国科学院应对疫情科研攻关组组长 中国科学院大学副校长 徐涛：就餐的时候，尽量采取隔位就餐，或者分餐自取。另外住宿房间要注意开窗通风，洗漱用品最好自带。
文化和旅游部部长 雒树刚：要放松心情，但是不能放松安全防范，人聚集人多的时候不去；不安全的地方不去；没有开放的地方不去；不具备旅游接待条件的地方不去。
（来源：央视新闻客户端）
【编辑：付豪】"
t3618830,加拿大媒体：数据显示美国人把新冠病毒传入加拿大,2020-05-01 08:29,"加拿大《国家邮报》报道截图
加拿大《国家邮报》当地时间4月30日援引几个大省的新冠疫情统计数据报道，虽然新冠肺炎疫情最早在中国暴发，但是把这个病毒传入加拿大的却是美国旅行者。
在这篇题为《省政府数据显示加拿大的早期新冠病毒感染病例来自美国而非中国》的报道援引了加拿大4个主要大省，也是新冠肺炎感染病例最多的4个省，即安大略省、魁北克省、不列颠哥伦比亚省以及艾伯塔省的统计数据，从这些数据中可以得出上述结论。
数据显示，安大略省到4月17日确诊了1201例有近期国际旅行的感染病例，其中，只有5人来自中国，而来自美国的是404个。来自英国的是126个，国际邮轮的74个，墨西哥68个，西班牙49个，伊朗19个，意大利7个，都比来自中国的病例多。
在魁北克省，373个国际旅行经历的病例来自英国，151个来自法国，121个来自波多黎各，117个来自奥地利。一个来自中国的病例都没有。
在艾伯塔省，有国际旅行史的感染病例中，36％都是来自美国，只有1个病例与中国有关。
不列颠哥伦比亚省没有提供按国别统计的有旅行史的感染病例数据，但是该省的第一个病例有国际旅行史，绝大多数病例都来自社区感染。
美国、英国和中国是加拿大人2018年的三大旅行目的国。
报道指出，尽管如此，加拿大最早实施旅行禁令的却是中国，而关闭加美边境却是最晚的。对中国实施旅行禁令的时间是1月份，而关闭加美边境却是3月18日之后。
（来源：央视新闻客户端）
【编辑：符樱】"
t3618829,近七成景区有序开放，放松心情不能放松防护,2020-05-01 08:28,"在国新办30日举行的“五一”假期旅游提示和防疫知识发布会上，文化和旅游部部长雒树刚介绍，据不完全统计，全国近70%的旅游景区已有序开放。目前仍处于疫情防控期间，放松心情不能放松防护，旅游景区要做到错峰开放、限量开放、预约开放、有序开放，确保景区实现安全、平稳、有序。
近日，中宣部、文旅部专门印发了《关于做好2020年劳动节假期旅游景区开放管理工作的通知》。文旅部、卫健委联合印发了《关于做好旅游景区疫情防控和安全有序开放工作的通知》。4月27日，中宣部、文旅部专门召开“五一”假期旅游景区开放管理工作电视电话会议，对旅游景区安全、有序开放作出了具体部署。
今年“五一”假期，文旅部采取了五项措施：
一是推行预约制度，实行预约开放。各地旅游景区现已通过实施分时段预约制度，引导游客间隔入园、错峰旅游，避免游客出行时间过于集中。
二是合理控制景区流量，实现限量开放。各旅游景区根据自身承载能力和疫情防控需要，合理控制景区每日接待人数，不超过最大承载量的30%。及时公布景区流量信息，发布旅游提示，要根据瞬时承载量制定切实可行、灵活机动的流量管控措施。
三是防止人员聚集，实现有序开放。各地文旅部门积极会同宣传部门、公安、交通等部门，加强景区外部游客疏导。加大人员疏散的工作力度，保持人员间距，不能出现聚集现象。
四是做好卫生防护，实现健康开放。加强清洁消毒，引导游客做好个人防护。严格落实体温筛检等防控措施，结合实际，配套使用“健康码”核验等手段加强筛查。
五是加强应急演练，实现安全开放。提前预判，针对可能出现游客聚集的时段和区域，做好各项预案，开展应急演练，提高突发情况处置能力，确保突发情况第一时间得到处置。
雒树刚表示，旅游安全工作是第一位的，将从旅游企业、部门联动、游客个人三方面加强安全工作。
游客个人方面，不能放松安全防范，包括疫情防控和人身安全。要做到几个“不去”：人聚集人多的时候不去；不安全的地方不去；没有开放的地方不去；不具备旅游接待条件的地方不去。
（来源：人民日报）
【编辑：符樱】"
t3618828,国家卫健委：4月30日新增确诊病例12例,2020-05-01 08:25,"4月30日0—24时，31个省（自治区、直辖市）和新疆生产建设兵团报告新增确诊病例12例，其中6例为境外输入病例（上海5例，福建1例），6例为本土病例（黑龙江5例，内蒙古1例）；无新增死亡病例；新增疑似病例3例，均为境外输入疑似病例（均在上海）。
当日新增治愈出院病例32例，解除医学观察的密切接触者882人，重症病例减少3例。
境外输入现有确诊病例505例（含重症病例7例），现有疑似病例7例。累计确诊病例1670例，累计治愈出院病例1165例，无死亡病例。
截至4月30日24时，据31个省（自治区、直辖市）和新疆生产建设兵团报告，现有确诊病例599例（其中重症病例38例），累计治愈出院病例77642例，累计死亡病例4633例，累计报告确诊病例82874例，现有疑似病例9例。累计追踪到密切接触者732966人，尚在医学观察的密切接触者7761人。
湖北无新增确诊病例，无新增治愈出院病例，无新增死亡病例，无现有确诊病例，无重症病例。累计治愈出院病例63616例（武汉46464例），累计死亡病例4512例（武汉3869例），累计确诊病例68128例（武汉50333例）。无新增疑似病例，无现有疑似病例。
31个省（自治区、直辖市）和新疆生产建设兵团报告新增无症状感染者25例（无境外输入）；当日转为确诊病例6例（境外输入1例）；当日解除医学观察36例（境外输入11例）；尚在医学观察无症状感染者981例（境外输入115例）。
累计收到港澳台地区通报确诊病例1511例。其中，香港特别行政区1037例（出院846例，死亡4例），澳门特别行政区45例（出院35例），台湾地区429例（出院322例，死亡6例）。
（来源：国家卫健委网站）
【编辑：符樱】"
t3618827,《柳叶刀》发表社论—— 美应立即恢复对世卫组织支持,2020-05-01 08:22,"英国医学期刊《柳叶刀》4月25日发表社论称，美国总统特朗普对世界卫生组织的攻击毫无根据，此时停止对世卫组织的资助是极为错误的。
4月14日，特朗普在白宫发言称，美国政府将停止对世卫组织的资助，同时对世卫组织在疫情控制上的管理问题和掩盖新冠病毒扩散等方面展开审查。特朗普还称世卫组织对中国上报疫情数据的依赖可能导致全球感染病例扩大20倍，许多人因世卫组织的错误而病亡。
社论称，中国政府于2019年12月31日首先向世卫组织在北京的代表处报告了武汉地区出现非典型性肺炎病例。第二天，世卫组织成立了突发事件应对支持小组。2020年1月4日，世卫组织在社交媒体上称，中国已向世卫组织报告了武汉出现一批肺炎病例，正在调查疾病出现的原因。到1月7日，中国科学家已经确定病原体为一种新型冠状病毒。中国于1月12日向世卫组织分享了该病毒的基因序列。从那时起，中国政府官员向世卫组织持续报告有关该病毒的细节。1月14日，在世卫组织新闻发布会上，世卫组织流行病学家玛丽亚·范克尔霍夫提出了新冠病毒存在人际传播的可能性。世卫组织于1月30日召集会议，世卫组织总干事谭德塞当天宣布新冠肺炎疫情为国际关注的公共卫生紧急事件。
社论称，从上述时间表可以得出世卫组织不存在疫情应对上的延误和管理错误，特朗普的指控没有任何根据。
在病毒人际传播问题上，世卫组织也同样报告了事实。世卫组织在1月14日前曾公开表示，鉴于这种新型冠状病毒与引起严重急性呼吸综合征（SARS）和中东呼吸综合征（MERS）的类型相似，因而人与人之间的传播是可能的。事实上，2月24日，特朗普在社交账户上还在称赞美国疾病控制与预防中心与世卫组织在疫情防控方面的合作，这与他现在对世卫组织的攻击自相矛盾。
社论表示，特朗普对世卫组织毫无根据的指控，以及在全球性公共卫生危机紧要关头停止对该机构急需的资金援助，严重损坏了总统办公室和美国政府的国际信誉。维护全球卫生安全需要强大的世卫组织，也需要美国政府的支持。特朗普总统的决定损害了世卫组织这个旨在保护世界各国民众健康和福祉的机构。他应该立即恢复对世卫组织的资助，并向该机构提供无条件的全力支持。
（来源：经济日报）
【编辑：付豪】"
t3618814,亚布力企业家组团来汉引各界反响，提振全国企业来汉投资信心,2020-05-01 07:56,"长江网讯
4月30日，“亚布力中国企业家论坛”的14位代表完成了武汉走访。
陈东升、田源、毛振华、冯仑、王中军、王均豪、阎志、艾路明等国内知名大咖齐聚武汉，他们集体表示：代言武汉！投资武汉！
从北京出发，依次到达天津、重庆、湖北。辗转数千公里，来到武汉。亚布力论坛企业家组团给武汉加油、助威，引发了社会各界的广泛关注和热情回应。
网友“向阳花”表示，有你们的支持，武汉冇得问题！网友“国家队”说，有你们和英雄的武汉同行，我们信心百倍！加油！网友“一生守候”说，武汉冇得问题，重振雄风，武汉人民好样的，雄起！网友“Jason”说，欢迎来到武汉，感谢你们对武汉的支持！网友“visvio”表示，有责任的企业家一定是有家国情怀的，刚“开城”就去武汉，是勇气，更是对这座城市的鼓励和热爱！
这两天，亚布力论坛企业家代表团的行程，引起媒体密切关注。
4月29日晚11时26分，陈东升、田源等亚布力论坛嘉宾到访武大后，新浪网、武大新闻网等媒体深夜刊发了相关稿件，并评价：此次亚布力中国企业家论坛嘉宾来武汉，是武汉“解封”后第一波资智再回汉，对于助力武汉和湖北重启具有标志性意义，对于在全国范围内提振武汉与湖北的投资信心，也有着积极的示范效应。
4月30日，《湖北日报》报道称，“楚商”反哺家乡，传递了信心，湖北仍是投资热土兴业宝地。湖北电视台评价，他们带着对武汉的期待而来，带着真金白银而来，为助力武汉疫后重振贡献自己的力量。韧性强、动力足、潜力大，是企业家们坚定支持武汉的底气与自信。
湖北省政府门户网站、人民网湖北频道、新浪、百度、36Kr等网站，叶青等网络“大V”均刊发或转发了相关报道。
本地企业家对这一现象也颇有感触。
龙源集团有限公司董事长、市总商会副会长何正亮表示，企业家是市场经济的弄潮者，是创新、生产要素的组织者，最善于发现机会。哪里发展潜力大，哪里就会有他们的身影。大批企业家接连来到武汉，绝不是无缘无故的，恰好说明这里的发展潜力大，机会多。亚布力论坛企业家代表团的到来，给本地的企业家也带来了信心。（记者康鹏 文涛 黄莹 高萌 王丹妮 程思思 吴秋娜）
御风集团董事长冯仑：非常有信心参与武汉重振
“我们对武汉从来没有失去过信心！”4月29日晚随亚布力中国企业家论坛代表一行夜访卓尔书店时，御风集团董事长冯仑表示坚定看好武汉。
接到长江网记者的专访邀请后，西安人冯仑马上说出一句地道的武汉话，“冇得问题”。他1985年至1986年曾在当时的武汉市经委任职，时隔30多年，“乡音”仍在。
冯仑做了30多年的房地产，最近3年公司重点围绕大健康产业布局。他认为，在武汉未来经济重振及公共卫生体系升级中，御风集团大有可为。他的设想是，御风集团出资收购一批医疗、健康类不动产，让地方政府获得资金用于其他方面的投入，公司对物业硬件、软件进行提档升级后，再出租给相关机构，同时提供专业化物业管理，若干年后，政府还可以选择回购。
他说，这次疫情中，部分医疗机构暴露出一些短板，比如空间布局不够合理、通风不佳等。御风集团希望从专业领域助力武汉快速建立更加完善的医疗服务体系。
当晚，亚布力企业家们在卓尔书店大门前合影时，不约而同摘下口罩并伸出大拇指，齐声高呼“湖北必胜、武汉必胜”。冯仑说，大家对武汉从来没有失去过信心。伴随着改革开放快速成长起来的这一代企业家，继续看好中国经济基本面，看好武汉的基本盘。凭着对武汉的了解和对行业的深刻理解，他非常有信心参与武汉重振。他去年12月来过武汉，这次来也是重启之前的合作。
武汉社会安定、市场逐步回升，令冯仑印象深刻，而他最看重的是，武汉人的状态甚至比疫情前更精神了，“就像摔了一跤，爬起来把脸一抹，干劲更足了”。（记者文涛）
华谊兄弟董事长王中军：正打造的电影小镇与武汉有关
4月29日晚，陈东升等14位亚布力中国企业家论坛代表夜访卓尔书店，畅谈武汉之行收获与未来合作。华谊兄弟传媒股份有限公司创始人、董事长王中军，接受了长江网记者的专访。
当天，在深圳A股上市的华谊兄弟公布定增预案，阿里、腾讯均参与其中，华谊兄弟股票涨停。王中军透露，华谊兄弟正在打造的电影小镇、艺术小镇均与武汉有关联，他这次来武汉，就是希望相关项目尽快落地，这是帮武汉，也是帮企业自己。而这次一起来的企业家朋友们，也是真正带着诚心而来，真正想做成一些事情。
疫情期间，王中军和武汉一直保持“热线”联系。华谊兄弟在武汉有132名正式员工，最近每次开高管视频会，他第一句话总是问“武汉那边情况怎么样”。来汉前的最后一次视频会上，他欣喜地得知武汉员工“零感染”。
王中军刚到武汉就做了核酸检测，数小时后拿到结果，为阴性。他说，这座城市复苏得很快，他在街面上看到的一切，跟之前想象中完全不一样。在他看来，1000多万武汉人民为全国打赢疫情防控阻击战作出了太大的贡献，武汉未来一定行。“作为‘解封’后率先来武汉的传媒行业头部企业，华谊兄弟非常荣幸，能够参与到武汉重振的伟大历程中”。
（记者文涛）
链接
作为国内最具影响力的企业家的思想交流平台之一，“亚布力中国企业家论坛” 代表在汉掀起了新的投资热。
自4月8日重启以来，国内企业家纷纷来汉，拿出真金白银加大在汉的投资。
4月10日， 融创中国董事会主席孙宏斌来汉参加全市重大项目集中开工复工活动，他签约投资建设“融创·武地·长江文旅城”，参加融创·首创武汉经开国际智慧生态城市开工。
4月11日，复星国际董事长郭广昌来武汉，他表示，会加大在武汉的建设和投入，特别是公共卫生服务领域和健康生活方面。
4月15日，中国铁建股份有限公司总裁庄尚标来汉表示，中国铁建将在前期合作基础上，以更大力度参与武汉轨道交通、新城综合开发等项目建设。
4月20日，霍尼韦尔中国区总裁张宇峰来汉，带来了一家新企业。霍盛工业科技有限责任公司注册成立，这是霍尼韦尔在中国地区的新兴市场总部。
4月22日，浪潮集团党委书记、董事长孙丕恕来了。浪潮集团对武汉未来发展充满信心，将持续加大在汉研发投入，投资建设浪潮武汉华中总部基地。
4月24日，迈瑞医疗董事长李西廷也来了，拟建设迈瑞医疗武汉研究院，作为全球第九个研发中心。
4月27日上午，TCL创始人、董事长李东生赶到武汉。他说，经过这次疫情，更加坚定在武汉发展的信心。
4月28日，平安集团总经理、平安银行董事长谢永林来到武汉。平安集团将继续加大在汉投资力度。
（记者康鹏 文涛 黄莹 高萌 王丹妮 程思思 吴秋娜）
【编辑：张靖】"
t3618804,早安武汉｜一大波优惠来了！这个5月，去超市商场餐饮景区都能省钱,2020-05-01 07:02,"4月30日至5月31日，武汉将开启为期一个月的 “五月暖心购 春回江城游”消费促进月活动，全市大型商业街区、文旅街区、购物中心、百货商场、超市、家电卖场，大中型商品交易市场，餐饮、电商企业，景区等都将推出系列优惠活动。
活动期间，各商贸企业、各旅游景区将积极参与市政府投放的“武汉消费券”活动，增发消费券、商品券、品牌券等，联合微信、支付宝、美团等平台推出秒券、满减、抵扣、预存立减等叠加优惠，进一步扩大消费券的“乘数效应”。
在餐饮美食优惠活动中，美团点评、饿了么等平台将联合数万餐厅开展“5·17吃货节”“外卖节”等活动，提供数万个优惠团购产品。
长江网记者了解到，活动月期间，各商业综合体、商业街区、大型商贸企业还会举办国际名品、进口商品展销等高品质高品位促销活动，实现名品名店名街联动，联合品牌商，推出为期一个月的“新品首发首秀”活动。
同时，各大旅游景点也将有序开放，采取预约限流等方式，推出精品赏花、购物旅游等特色线路，并延长旅游年卡使用期限。
信息消费优惠活动中，武汉移动、武汉电信、武汉联通将升级5G资费套餐，推出微信、抖音、快手等APP免流量或定向流量包活动，推广在线+、5G+、AI+等新产品、新业态，促进新型信息消费。
记者张维纳 通讯员高祥勇 摄影高勇 制图张莉
◇ “五一”期间武汉市绝大多数医院正常开诊，部分医院需要提前在网上预约就诊。
◇ 武汉市六医院推出普通门诊7:30—20:00延时服务，3天来，已有近百名患者在午间和夜间看诊。
◇ 武汉生物制品研究所在积极推进灭活疫苗研制后续工作的同时，也积极做好疫苗大规模生产准备工作。
复工复产
◇ 4月30日，第二批武汉消费券发放，仅20分钟支付宝、美团和微信平台就核销约8000张武汉消费券。
◇ “武汉活鱼回馈市民”活动5月1日上线，各种鱼、虾限量秒杀直供市民。
◇ 武汉轨道交通19号线施工进展如何？武汉地铁集团回复，今年全线开工建设。
◇ 京东快递在武汉等140余个城市推出“特快送时效承诺”产品，送达不准时，全额赔付快递费。
◇ “五一”期间，武汉市天然气公司18个营业厅照常营业，专业抢修队伍24小时待命。
◇ 中国社科院发布《新冠肺炎疫情下旅游需求趋势调研报告》显示，武汉成为网民最想去旅游的城市。
◇ “五一”期间，武汉市民出行主要以省内短途出行和近郊、市内景点游览为主，高速公路车流或将出现“小井喷”。
◇ “五一”开始，东湖各景区实行预约游览，东湖游船新增两条路线。
◇ 光谷国际网球中心明珠球场5月1日起向市民开放。
湖北动态
◇ 湖北健康码功能再次升级，将新冠肺炎检测信息纳入其中。
◇ 湖北3个月处置医疗垃圾2.4万吨，平稳有序未发生影响环境安全的情况。
全国关注
◇ 国务院派督导组指导黑龙江防疫工作。
◇ 外交部：中韩宣布建立重要和急需人员往来“快捷通道”。
◇ 国家卫健委提醒：“五一”期间不扎堆，少聚集。
◇ 文化和旅游部：全国近70%旅游景区已有序开放。
◇ 教育部：目前全国已有100余万大学生返校，“五一”后还有9省份高校陆续开学。
◇ 交通运输部：预计今年五一发送旅客超1.17亿人次，日均为去年的34.8%。
◇ 全国首个高速收费计算器“ETC对账助手”上线。
◇ 广东5月1日启用婚姻登记证二维码。
国际聚焦
◇ 塞尔维亚为中国援塞抗疫专家组颁发象征“保卫国家”最高荣誉的奖章。
◇ 日本新冠肺炎确诊病例超1.4万，政府考虑延长紧急状态一个月。
◇ 俄罗斯总理米舒斯京新冠病毒核酸检测呈阳性。俄罗斯新冠肺炎确诊病例超过10万例。
整理丨李玉莹 制图丨谭梅
5月1日，武汉市零星小雨，最高气温28℃左右；5月2日到5月3日，天气转好，预计最高气温将达33℃，最低气温也有20℃。
长江融媒出品 来源：长江日报 人民日报 央视新闻等 语音：王超然 制作：叶凤 校对：毛欣
【编辑：张靖】"
t3618802,“为你选好茶、砍好价”， “五一”期间长江严选9款名茶“买一赠一”,2020-05-01 06:12,"长江网5月1日讯（记者胡毅）
4月30日，经长江严选认真挑选，“记者为你选好茶、砍好价”活动正式启动，为市民选好了9款好茶，并和厂家砍好价，限时限量推出“正品名茶买一送一活动”。
5月1日-5日，恩施烘青绿茶、汉家刘氏绿相贡毫、孝感“天地之恋”红贡茶等湖北优质名茶，均参与这期“记者为你选好茶、砍好价”活动。市民点击进入长江严选“荆楚名茶”专区，即可把心仪好茶带回家。
长江严选“荆楚名茶”专区精品荟萃
今年5月21日是联合国大会确定的首个国际茶日。为迎接首个国际茶日的到来，“荆楚名茶”专区在长江严选上线。此前，经省农业农村厅严格把关，全省重点农业龙头茶企上线“湖北十佳名茶”专区。
为让全国更多网友享受到产自湖北五大茶叶主产区的优质直供好茶，长江日报长江严选特别开启“记者为你选好茶、砍好价”系列活动，让爱茶的你，提前享受湖北“好茶、好价格”，为“五一”增添几缕沁脾茶香。
“买哪款产品，就送哪款产品，绝对保证正品优惠”。长江严选此次挑出了9款热销好茶，分别来自湖北大别茶访茶业有限公司、恩施金风茶叶有限公司、利川市飞强茶业有限责任公司、湖北汉家刘氏茶业股份有限公司、湖北孝感红贡茶有限公司、美灵宝现代农业股份有限公司、湖北省赵李桥茶厂有限责任公司、秭归宜红茶业有限责任公司、萧氏茶业集团有限公司。如产自北纬30度江北产茶带上的“汉家刘氏绿相贡毫二号”，原价250g装100元一袋，现在可买二袋。孝感“天地之恋”红贡茶，59元买一袋送一袋。恩施烘青绿茶250g装，168元买一袋送一袋……参与“买一送一”活动的茶叶产品，均为各龙头茶企的品牌人气爆款。
因特惠产品资源有限，本次“买一送一”活动产品将各限量100份发售，先到先得。
长江严选没有收取茶企任何费用，产品均是由茶企直供市民。据悉，5月中下旬，湖北省重点龙头茶企，还将精心遴选一批有特色、有品质、有品牌知名度的产品，作为“湖北好茶礼”，上线长江严选平台销售，让更多人了解湖北茶，爱上湖北茶，助力茶农增收。
【编辑：张靖】"
